scenario_family,seed,method,truth_exposure,distance_m,max_truth_risk,p95_truth_risk,high_risk_length_ratio,route_overlap_with_shortest,route_change_from_baseline,stale_water_usage,bad_source_exposure,mean_water_coverage_on_route,computation_ms
dual_center,8109,trusted_universal_tau,0.44684681725293945,11178.66214484983,0.610021448638154,0.5709007733716561,0.09210105760172133,0.4584524517488029,0.34375,0.00012183589057239785,0.5667302083907804,0.07832681394532429,126.89400078488688
dual_center,8110,multisource_naive,0.444905831457894,11176.449638687684,0.6099741177703799,0.5698979462905638,0.08608291823316441,0.43738718661926335,0.0703125,0.0005925773820910744,0.5720017605366218,0.07246046218564384,126.05725312278082
dual_center,8110,multisource_uncertainty,0.4449561114635994,11179.89268254092,0.6100954904011543,0.5701711787045829,0.08609010385067718,0.4405637523138625,0.1875,0.0005927275580175407,0.5707528230882319,0.07424710220969186,125.93902499975229
dual_center,8110,rain_risk,0.442692193995189,11254.072731437052,0.6064479626890222,0.5650613011955284,0.08608107964798431,0.39609393413948923,0.0,0.0005938883311646979,0.5732556319547921,0.07104679681167747,125.90589375031414
dual_center,8110,shortest,0.48276273553178034,10950.795041533209,0.6449368568728991,0.6123920724362963,0.14881305981785933,1.0,0.0,0.001903128205727004,0.5623165994944709,0.0804208881831966,126.54700002167374
dual_center,8110,trusted_source_specific_tau,0.4453568237613845,11183.638135791387,0.6105847811374413,0.5704385769811422,0.08686634849808482,0.44169759953425897,0.3203125,0.0005927275580175407,0.5690668049510788,0.07570340548439396,125.9949070354196
dual_center,8110,trusted_universal_tau,0.4457110983728832,11195.46742502406,0.6095940809108046,0.5696656265975958,0.08763920156061623,0.43669483194299286,0.453125,0.0005927275580175407,0.5671318605134702,0.07808917763335638,126.4208609391062
dual_center,8111,multisource_naive,0.44564058160233466,11174.378914565095,0.6099304749339188,0.5704256276835704,0.08801055906665406,0.44139331519194264,0.0390625,0.0,0.5705482461754369,0.07392434366638553,126.34196952967613
dual_center,8111,multisource_uncertainty,0.44612125884111015,11174.929647649884,0.610077703052872,0.570674652108666,0.09037353683322377,0.4547310054948681,0.171875,0.0,0.568917510046686,0.07605757354795512,126.38218125630374
dual_center,8111,rain_risk,0.44311864903831216,11262.195946225575,0.6041948732721754,0.5639475415404575,0.08801055906665406,0.39844183107192466,0.0,0.0,0.571487324837611,0.07302318570614805,126.08650000038324
dual_center,8111,shortest,0.48315892926596604,10950.795041533209,0.6442162064920772,0.6127188877580363,0.14965456316886985,1.0,0.0,7.826833986389979e-05,0.5610074526381776,0.08201908015353009,126.87495627324097
dual_center,8111,trusted_source_specific_tau,0.4471011417866039,11171.102850287683,0.6109162230963194,0.5711252378520745,0.09430615169321153,0.47394648154999836,0.3203125,0.0,0.567004920895195,0.07782084779984683,126.7463617177782
dual_center,8111,trusted_universal_tau,0.447171037929404,11175.892758835475,0.6106907401951653,0.5707761767305252,0.09430423929138783,0.4681497074817242,0.3828125,0.0,0.5660725913370978,0.07903175697913145,126.7220585987161
dual_center,8112,multisource_naive,0.4449404689377524,11174.353759567113,0.6120646200405091,0.5721449256906007,0.08657738633015141,0.4421878127410034,0.0390625,0.00043377064360124526,0.5702422715663815,0.07400432059215035,125.35973592002847
dual_center,8112,multisource_uncertainty,0.44487685219093276,11179.343557762795,0.6120646200405091,0.5721161625402661,0.08658462196367325,0.44255840639335825,0.1640625,0.0004340259153820998,0.5695875529702051,0.07531116622374885,125.4380460777611
dual_center,8112,rain_risk,0.4426887993820828,11250.07287897524,0.6071419212644144,0.5663880369562836,0.08657738633015141,0.39069056621027476,0.0,0.00043377064360124526,0.5718722277267985,0.07277260366235778,124.87689997215057
dual_center,8112,shortest,0.48274055350288936,10950.795041533209,0.6471014441674893,0.613785376671167,0.14832067616782235,1.0,0.0,0.000972472985873899,0.560987242750735,0.08161260389619096,125.9145312506007
dual_center,8112,trusted_source_specific_tau,0.4453432467968712,11177.679393546687,0.6131976998882165,0.5727016392071342,0.08727114633932562,0.44747457150050235,0.2578125,0.0004340259153820998,0.5681743227288918,0.07649494419086061,125.54280779750115
dual_center,8112,trusted_universal_tau,0.4455765146809482,11182.344537770925,0.6127300255462107,0.5723457158138082,0.08863985371051726,0.44771537933725153,0.2578125,0.0004340259153820998,0.5674514444400228,0.07720170456895276,125.4864765360253
moving_center,8101,multisource_naive,0.38560903222548,11040.101571915147,0.5101474948431447,0.47996729809913935,0.0,0.5607064181380704,0.015625,0.0003929669500829731,0.5675764485023418,0.07564120992512537,131.30542266026168
moving_center,8101,multisource_uncertainty,0.3875757207578709,11001.850816713559,0.5107077500172115,0.4799093265774553,0.0,0.6092731280307916,0.1640625,0.0004005006291686102,0.5641211580456482,0.08015673916301108,130.92092108945508
moving_center,8101,rain_risk,0.37832483502435316,11200.026564307138,0.5115653775043961,0.4706207082716079,0.0,0.43203983197415474,0.0,0.0003929669500829731,0.57363136462426,0.06991133451897238,130.13764375500614
moving_center,8101,shortest,0.3986428214351511,10950.795041533209,0.5219087025805949,0.49284132401663455,4.032753768235004e-05,1.0,0.0,0.00025715912615998846,0.5618287113849023,0.08100126721705998,130.5235875188373
moving_center,8101,trusted_source_specific_tau,0.38764679351260484,11002.072928639614,0.5106462688294282,0.479822960028882,0.0,0.617142518267515,0.2109375,0.0004005006291686102,0.5633265363983648,0.08095551243450856,131.0999445286143
moving_center,8101,trusted_universal_tau,0.3875072922803548,11006.782615664368,0.5108934447873574,0.4797593282161195,0.0,0.6138852867076228,0.1484375,0.0004005006291686102,0.5629277970108595,0.08161514469951561,131.08314609144145
moving_center,8102,multisource_naive,0.3863529500401047,11030.656140844614,0.5121934283870867,0.48202648835704176,0.0,0.5787735025523372,0.0234375,0.001485985462090392,0.5674149495162827,0.07552046546920411,129.68380467646057
moving_center,8102,multisource_uncertainty,0.3880637641841062,10998.493291978639,0.5130465922032322,0.4817443957591319,0.0,0.6198893762026272,0.1484375,0.0014951334371039794,0.5637512618633637,0.08002041749386332,129.79682265813608
moving_center,8102,rain_risk,0.38191728614398035,11125.217694403227,0.5111017480109478,0.4742802770090068,0.0,0.4751488391939509,0.0,0.001485985462090392,0.5710833869268941,0.07226939382472773,129.10241875215434
moving_center,8102,shortest,0.39908137887186806,10950.795041533209,0.523009133891312,0.4957913691028044,0.00040370852780751424,1.0,0.0,0.0017605939462092238,0.561570878256207,0.08094245394215771,128.91211876558373
moving_center,8102,trusted_source_specific_tau,0.3880325717465589,11000.836443882807,0.5130614998857673,0.4817409212045379,0.0,0.6227409967197634,0.234375,0.0014951334371039794,0.5633117666541833,0.08062032400716519,129.61297421134077
moving_center,8102,trusted_universal_tau,0.3880677914206491,11001.577928272447,0.5132313579452787,0.4817270229861618,0.0,0.6236550443518334,0.1875,0.0014951334371039794,0.5629662954898191,0.08112061903451215,129.8908820208453
moving_center,8103,multisource_naive,0.38526443054901655,11040.590407628924,0.5093537229486608,0.4790939386514518,0.0,0.5604825687912509,0.015625,0.0006671741248804485,0.5681731948149379,0.07491780331253056,130.04043203181936
moving_center,8103,multisource_uncertainty,0.3873581125139201,11000.778552178519,0.510268252311899,0.47869746705237554,0.0,0.6148190372849726,0.15625,0.0006733492560368425,0.5639960752823835,0.08020933177148475,129.9975640622506
moving_center,8103,rain_risk,0.38275526105465807,11085.831410347031,0.5091468013851032,0.4770549293959051,0.0,0.4941283688670575,0.0,0.0006671741248804485,0.5707031745670685,0.07286377112379913,129.96258750354173
moving_center,8103,shortest,0.3983786079199937,10950.795041533209,0.5219074295797823,0.49164374380779585,0.00040370852780751424,1.0,0.0,0.0007846445266416018,0.5622306939580324,0.0805202923451383,129.56085002224427
moving_center,8103,trusted_source_specific_tau,0.3873626780190296,11002.151443727433,0.5103601283403056,0.47868930342661814,0.0,0.619452417885876,0.2109375,0.0006733492560368425,0.5636222809048833,0.08067907974703778,130.1161164064979
moving_center,8103,trusted_universal_tau,0.38730115125070674,11005.070153720017,0.5106381479593914,0.4786729761751034,0.0,0.6144238751866596,0.171875,0.0006733492560368425,0.5632945438850131,0.08125089308652396,130.12647499635932
moving_center,8104,multisource_naive,0.38528819194839115,11040.69580982802,0.5102459494802319,0.48102552921020125,0.0,0.5575536472404046,0.0390625,0.0013694375959881853,0.567481306300346,0.0758412596353887,130.3846492073717
moving_center,8104,multisource_uncertainty,0.38749085811352746,10998.870422673052,0.5102907176863543,0.4810295794202745,0.0,0.6189584866755246,0.1640625,0.0013707668124521137,0.5633916036485475,0.08072305097879201,130.6770546725602
moving_center,8104,rain_risk,0.37808533195582206,11200.026564307138,0.5104163606401952,0.47021834851840666,0.0,0.43203983197415474,0.0,0.0013694375959881853,0.5735192483044975,0.06989073020313896,130.2122499619145
moving_center,8104,shortest,0.3984108529639298,10950.795041533209,0.5215869923094432,0.4936585727193704,4.032753768235004e-05,1.0,0.0,0.0009528091737721743,0.5612795177586386,0.08164076549756688,129.8579562571831
moving_center,8104,trusted_source_specific_tau,0.38737835081358785,11003.295409036484,0.5103657095068501,0.4810281696383265,0.0,0.6203803392651647,0.203125,0.0013707668124521137,0.56276898047227,0.08151792933248703,130.74852655699942
moving_center,8104,trusted_universal_tau,0.387317724244905,11006.630634133297,0.5104773462065286,0.4810281696383265,0.0,0.6188586033004574,0.15625,0.0013707668124521137,0.5622783211690254,0.0823112561923031,130.43681326416845
moving_center,8105,multisource_naive,0.3851812031987338,11040.277242246973,0.5098278486793412,0.4794452497697794,0.0,0.5558248822199933,0.0234375,0.0014248119512873518,0.5672121592212263,0.07629221604927562,131.19467032265675
moving_center,8105,multisource_uncertainty,0.3871863845700155,11000.946525816098,0.5098871796202437,0.47937015394565885,0.0,0.6088419610919574,0.1171875,0.0014365466443207297,0.5638112174797932,0.08044987196299888,131.44137656217936
moving_center,8105,rain_risk,0.3826852158667987,11098.492919520904,0.5080180309535872,0.47533724818164125,0.0,0.49487336544444954,0.0,0.0014248119512873518,0.5703400312208908,0.07312256135961918,130.66481873829616
moving_center,8105,shortest,0.39825219209699286,10950.795041533209,0.5211561836552953,0.49236261683026944,4.032753768235004e-05,1.0,0.0,0.0022400314156867155,0.5612474028215085,0.081609891259771,130.91546252690023
moving_center,8105,trusted_source_specific_tau,0.38727623179709747,11001.113052511419,0.5099339316655562,0.47937601802256447,0.0,0.6170444342921068,0.1875,0.0014365466443207297,0.5630515961191144,0.08120860583035477,131.61706407936435
moving_center,8105,trusted_universal_tau,0.38711649660308406,11006.577507442289,0.5100621977073954,0.47936260326057056,0.0,0.6120062550020191,0.1328125,0.0014365466443207297,0.5625576919609311,0.0820238580293992,131.76595156619442
moving_center,8106,multisource_naive,0.38616970504763803,11030.307841396298,0.510158623362215,0.4825602492585366,0.0,0.5750921231646949,0.0390625,0.0005029926177006071,0.5666152706280685,0.07699725694200457,128.37270233649178
moving_center,8106,multisource_uncertainty,0.38783936104517913,10999.89752937746,0.5099783453479778,0.48232376525370413,0.0,0.6143177363598525,0.1484375,0.0005603965599734946,0.5636337404812188,0.0805719007239342,128.40418983614654
moving_center,8106,rain_risk,0.37834780817333424,11200.026564307138,0.5122976606125448,0.470800193488481,0.0,0.43203983197415474,0.0,0.0005029926177006071,0.5742256140861387,0.0692264567018279,127.66351248865249
moving_center,8106,shortest,0.39891583790303703,10950.795041533209,0.5207582814812177,0.49517862885262454,4.032753768235004e-05,1.0,0.0,0.002006959035393953,0.5612153094564319,0.08154558418109342,128.10874376737047
moving_center,8106,trusted_source_specific_tau,0.3878864632236957,11001.720462005444,0.5100112940626903,0.48227772464421487,0.0,0.6232879420907601,0.21875,0.0005603965599734946,0.5627380245190444,0.08158046763229362,128.38155781264504
moving_center,8106,trusted_universal_tau,0.38796037052122234,11001.539681808717,0.510179901535222,0.482266591443317,0.0,0.6235576028006912,0.1640625,0.0005603965599734946,0.5624622349445415,0.08200410349371183,128.50628437263367
moving_center,8107,multisource_naive,0.3850471932403346,11040.277242246973,0.509757233180235,0.48031160140676055,0.0,0.5558248822199933,0.0234375,0.0014236541595921053,0.5668439462627971,0.07668971359414045,130.2549148513208
moving_center,8107,multisource_uncertainty,0.38703118916400775,11001.963874461357,0.5094860309837621,0.48009847171874287,0.0,0.6113458974296262,0.1484375,0.001428249404283226,0.5637447007003125,0.08058150848104288,130.42741094977828
moving_center,8107,rain_risk,0.37781767450903025,11200.026564307138,0.5094659064088274,0.46997052116930016,0.0,0.43203983197415474,0.0,0.0014217235366750585,0.5739707744880609,0.06967287583264006,129.97038749745116
moving_center,8107,shortest,0.39825952518345437,10950.795041533209,0.520315365463967,0.4932813712610273,4.032753768235004e-05,1.0,0.0,0.0038712632383300556,0.5614277187636713,0.08142419566251743,129.47193127911305
moving_center,8107,trusted_source_specific_tau,0.38702565872112615,11003.773907674318,0.5094208892957374,0.480088370107283,0.0,0.6174556584060981,0.2109375,0.001428249404283226,0.5631093583581395,0.08125090089976314,130.13408282222372
moving_center,8107,trusted_universal_tau,0.3870277563716159,11004.529861858007,0.5095301625193369,0.480088370107283,0.0,0.6148612745965155,0.1953125,0.001428249404283226,0.5629849455824221,0.08148710556357003,130.41899687777914
moving_center,8108,multisource_naive,0.385344116860338,11040.066437848782,0.5098443184509093,0.48150795636072424,0.0,0.5616827253216858,0.0078125,0.0011693732465648816,0.5672310133897693,0.07578532739663155,133.21188828194863
moving_center,8108,multisource_uncertainty,0.3874147641774624,11001.218685987858,0.5101476231058139,0.4810186991289306,0.0,0.6126332956288028,0.15625,0.0011704735388510246,0.5632192428705333,0.08096518160566472,133.1940929630946
moving_center,8108,rain_risk,0.3812326791688296,11125.217694403227,0.5092576127084872,0.47314977864662094,0.0,0.4751488391939509,0.0,0.001166721651032569,0.5703341723582338,0.07325567041619319,132.93576875003055
moving_center,8108,shortest,0.39841654465209614,10950.795041533209,0.520602852126576,0.4939820675595976,4.032753768235004e-05,1.0,0.0,0.0005888592610187077,0.5614653821402977,0.0813107121099886,131.4526250207564
moving_center,8108,trusted_source_specific_tau,0.38737461743549245,11002.752331567775,0.5100972183156666,0.48099197272323096,0.0,0.6184357042304424,0.21875,0.0011704735388510246,0.5628667438065463,0.08126398402450585,132.93311718825862
moving_center,8108,trusted_universal_tau,0.3872907431726987,11006.129395667704,0.510318106764641,0.48099197272323096,0.0,0.6127575501368657,0.171875,0.001169972913619385,0.5625400281264143,0.08186834186809985,132.84901016140793
moving_center,8109,multisource_naive,0.38558869498469045,11031.180110624757,0.5095886671811549,0.4800490768665662,0.0,0.5775733460219021,0.03125,0.0007507301140857218,0.5674257757524498,0.0757127065285041,134.00626796283177
moving_center,8109,multisource_uncertainty,0.3871654196566611,11002.699399658863,0.5109077510152517,0.47973931151345794,0.0,0.6074867413876586,0.1640625,0.0007520593305496501,0.56396338639339,0.08023689379021472,133.87562889784022
moving_center,8109,rain_risk,0.37787967982111637,11200.026564307138,0.5093963453068999,0.4695068967972257,0.0,0.43203983197415474,0.0,0.0007507301140857218,0.5737591561356244,0.06954731675540815,134.00844374700682
moving_center,8109,shortest,0.398384831018376,10950.795041533209,0.5218973173531968,0.492665669590224,0.00040370852780751424,1.0,0.0,9.202328802322874e-05,0.5619072187680317,0.08078984666015325,133.05070626665838
moving_center,8109,trusted_source_specific_tau,0.38727656079512957,11002.35957647795,0.5109108157547725,0.47972867644269435,0.0,0.6188911060081999,0.21875,0.0007520593305496501,0.563270403859004,0.08090979482597337,134.23568671532848
moving_center,8109,trusted_universal_tau,0.38723364487944445,11005.062794021394,0.5111378236795642,0.47972867644269435,0.0,0.6138633756625553,0.171875,0.0007520593305496501,0.5629304047323913,0.08150304264257754,134.1691164052463
moving_center,8110,multisource_naive,0.3854903722131296,11040.730943894385,0.5106299046928487,0.482360249221595,0.0,0.5565773400567892,0.046875,0.001333218640680119,0.568217923120928,0.07533810422015813,132.0648093624186
moving_center,8110,multisource_uncertainty,0.38755083329586126,11002.39059201003,0.5104615326723525,0.4822318214306089,0.0,0.607862434395933,0.1484375,0.0015338991810406179,0.5645795650490949,0.07997469967835755,132.1102585816334
moving_center,8110,rain_risk,0.37811106179012066,11200.026564307138,0.5098849479901673,0.4700128884783805,0.0,0.43203983197415474,0.0,0.001333218640680119,0.5742090935805405,0.06948731825607919,132.0497687192983
moving_center,8110,shortest,0.3985902667207876,10950.795041533209,0.5220316443540466,0.4945936474841076,4.032753768235004e-05,1.0,0.0,0.0013039428883142943,0.5624141261998755,0.08058642820902089,131.46235000749584
moving_center,8110,trusted_source_specific_tau,0.38768754722434795,11001.517650137912,0.510449521570461,0.4821831972551969,0.0,0.6226510724959357,0.21875,0.0015338991810406179,0.563746172114405,0.08071713992238501,132.19889373522165
moving_center,8110,trusted_universal_tau,0.387686079608696,11003.472256541014,0.5106345713965715,0.48209640912278784,0.0,0.6211345610034499,0.203125,0.0015338991810406179,0.563307355458172,0.08140135753030488,132.23190467488166
moving_center,8111,multisource_naive,0.38648335522318467,11031.279604959222,0.512245014763872,0.4834301077904282,0.0,0.57062005870703,0.0703125,0.002036858393182023,0.5678054408901612,0.0757294032589485,130.82400940675143
moving_center,8111,multisource_uncertainty,0.3882502661888664,11000.512143613856,0.5119533070441005,0.48321322107996095,0.0,0.6135206608714678,0.140625,0.0020416144152796863,0.5642148361244173,0.07988679679596766,130.8564640912664
moving_center,8111,rain_risk,0.3787487353221189,11200.026564307138,0.5131265512263137,0.47222454328185615,0.0,0.43203983197415474,0.0,0.0020343578582783127,0.574574123663065,0.06872906626009069,130.0209000473842
moving_center,8111,shortest,0.39927812064693396,10950.795041533209,0.5224371023665555,0.49647974143706847,4.032753768235004e-05,1.0,0.0,0.0028085129466653013,0.5622135846349773,0.08050063167240917,130.18177505000494
moving_center,8111,trusted_source_specific_tau,0.38825103156745794,11001.823362044657,0.5119160413363303,0.48319657967701607,0.0,0.6209714282535574,0.2109375,0.0020416144152796863,0.5636710656832358,0.08045391922642021,130.68745550299354
moving_center,8111,trusted_universal_tau,0.38821084375575443,11003.792438241806,0.5120351714456433,0.48317318676974463,0.0,0.6159464853194191,0.1796875,0.0020416144152796863,0.5634530036142094,0.08087422418798287,130.8249008070561
moving_center,8112,multisource_naive,0.3850226574064658,11040.347510379703,0.5094711768590622,0.4791387909983091,0.0,0.5538722678527623,0.0078125,0.0006713368896094499,0.5673764323563891,0.07599874017848865,129.62250935925113
moving_center,8112,multisource_uncertainty,0.3871465506654657,11000.661323259292,0.509489534140282,0.4789272213499507,0.0,0.6096825608647796,0.140625,0.0006801198670943593,0.5639118260545446,0.0802945616879617,129.705307788754
moving_center,8112,rain_risk,0.3779649481995759,11200.026564307138,0.5103047092776084,0.4696709304273422,0.0,0.43203983197415474,0.0,0.0006713368896094499,0.5741985682542142,0.06923342055253266,129.4468249689089
moving_center,8112,shortest,0.39832859689145017,10950.795041533209,0.5208305740396373,0.49300078756428556,4.032753768235004e-05,1.0,0.0,0.0015250311365369346,0.561448353366482,0.08120009326861723,129.32611250289483
moving_center,8112,trusted_source_specific_tau,0.3872648661146553,11000.361960753196,0.5094095399079527,0.47892383356694523,0.0,0.6203955304740635,0.203125,0.0006801198670943593,0.5631261296646937,0.08103805642481515,129.67852654310263
moving_center,8112,trusted_universal_tau,0.3872616661254114,11002.316567156298,0.5094501851949823,0.47892383356694523,0.0,0.6188790189815777,0.1640625,0.0008496385053039779,0.5626825841181142,0.08173325487783403,129.75841247953213
anisotropic_band,8101,perfect_water_reference,0.43919849869144395,11104.647290696368,0.6380665722364859,0.6011290824479123,0.08775848677522535,0.450259237214389,0.0,0.0,0.0,1.0,36.29763126082253
anisotropic_band,8102,perfect_water_reference,0.43913628127970616,11112.883393790366,0.6357933662082776,0.6019687305357285,0.08679037298892348,0.439627821528627,0.0,0.0,0.0,1.0,36.33227499813074
anisotropic_band,8103,perfect_water_reference,0.439194159986643,11100.839285034945,0.6369171037527402,0.6010881646205322,0.08607056950327799,0.45026704895307756,0.0,0.0,0.0,1.0,37.01716875366401
anisotropic_band,8104,perfect_water_reference,0.43887211528102077,11100.839285034945,0.6360207493091791,0.6001815289633385,0.08700457528413691,0.45026704895307756,0.0,0.0,0.0,1.0,36.109362517890986
anisotropic_band,8105,perfect_water_reference,0.4386134903096124,11112.883393790366,0.6357265298600636,0.5996979023441047,0.08754362816908229,0.439627821528627,0.0,0.0,0.0,1.0,37.6611437604879
anisotropic_band,8106,perfect_water_reference,0.4389745180554875,11104.647290696368,0.6392174512106532,0.600657264997887,0.08789397312942093,0.450259237214389,0.0,0.0,0.0,1.0,36.56978750223061
anisotropic_band,8107,perfect_water_reference,0.4384781980789583,11109.075388128944,0.6337290303481402,0.5989183470481573,0.08598380663670604,0.43963563326731564,0.0,0.0,0.0,1.0,36.368462489917874
anisotropic_band,8108,perfect_water_reference,0.43846918297602444,11109.075388128944,0.6345611877669969,0.6001516939104193,0.08472090462539164,0.43963563326731564,0.0,0.0,0.0,1.0,38.17431250354275
anisotropic_band,8109,perfect_water_reference,0.43819549121249063,11104.647290696368,0.6335563687704908,0.599717042678205,0.08624802566687245,0.450259237214389,0.0,0.0,0.0,1.0,38.30183748505078
anisotropic_band,8110,perfect_water_reference,0.4390280368206716,11109.075388128944,0.6358103924383295,0.6003143782947713,0.08604289061519174,0.43963563326731564,0.0,0.0,0.0,1.0,37.56194999732543
anisotropic_band,8111,perfect_water_reference,0.439299900446364,11112.883393790366,0.6370602811990591,0.6016651420949641,0.08874331094171022,0.439627821528627,0.0,0.0,0.0,1.0,39.498124999227
anisotropic_band,8112,perfect_water_reference,0.43835334091255224,11109.075388128944,0.6348969283424327,0.5995833141793996,0.08421289533838602,0.43963563326731564,0.0,0.0,0.0,1.0,35.79136248299619
dual_center,8101,perfect_water_reference,0.4433340914514373,11251.203536246914,0.6044280141776405,0.5655551170551144,0.08399804056658737,0.3961380306354306,0.0,0.0,0.0,1.0,39.28557498147711
dual_center,8102,perfect_water_reference,0.4437193409184402,11251.203536246914,0.605960690659397,0.5651583887075508,0.083947589570003,0.3961380306354306,0.0,0.0,0.0,1.0,34.16870623914292
dual_center,8103,perfect_water_reference,0.44406978895477767,11251.203536246914,0.6059147152603084,0.5654657931810059,0.08992025971538545,0.3961380306354306,0.0,0.0,0.0,1.0,34.63956874475116
dual_center,8104,perfect_water_reference,0.44303850704464565,11251.203536246914,0.6041761700432153,0.565677035340489,0.08789342845489467,0.3961380306354306,0.0,0.0,0.0,1.0,33.92828124196967
dual_center,8105,perfect_water_reference,0.4431177470372582,11263.60767602817,0.605480688755635,0.5649468111795197,0.0842590812291322,0.39607883802815697,0.0,0.0,0.0,1.0,32.90282501257025
dual_center,8106,perfect_water_reference,0.44337785131023477,11251.203536246914,0.6047543271461335,0.5647357894369697,0.0855029787935245,0.3961380306354306,0.0,0.0,0.0,1.0,35.493050010700244
dual_center,8107,perfect_water_reference,0.44302352012829255,11252.506441494175,0.6039903255426776,0.5636432627345562,0.08710963294331983,0.39613166598391614,0.0,0.0,0.0,1.0,34.64931250346126
dual_center,8108,perfect_water_reference,0.4433862592818318,11251.203536246914,0.6064508482795048,0.5653840684494561,0.08595253282930583,0.3961380306354306,0.0,0.0,0.0,1.0,34.51721251622075
dual_center,8109,perfect_water_reference,0.4432846562117763,11251.203536246914,0.603775467343506,0.564933980034801,0.08721138722954183,0.3961380306354306,0.0,0.0,0.0,1.0,34.13999373879051
dual_center,8110,perfect_water_reference,0.4430050102157675,11248.186133888568,0.6056498277337052,0.5650613011955284,0.08608291823316441,0.39850781523546563,0.0,0.0,0.0,1.0,33.7304187414702
dual_center,8111,perfect_water_reference,0.44323839918637853,11260.590273669824,0.6041948732721754,0.5639475415404575,0.08801055906665406,0.39844862262819203,0.0,0.0,0.0,1.0,36.863843743049074
dual_center,8112,perfect_water_reference,0.4429062251732601,11248.186133888568,0.6071419212644144,0.5663880369562836,0.08657738633015141,0.39850781523546563,0.0,0.0,0.0,1.0,32.83631250815233
moving_center,8101,perfect_water_reference,0.3797915630259362,11160.640280250942,0.5120345977365243,0.4749082661741096,0.0,0.4510193616472614,0.0,0.0,0.0,1.0,35.52679375570733
moving_center,8102,perfect_water_reference,0.3834274808688619,11085.831410347031,0.5118149291585918,0.4788994612521854,0.0,0.4941283688670575,0.0,0.0,0.0,1.0,35.22075000364566
moving_center,8103,perfect_water_reference,0.38275526105465807,11085.831410347031,0.5091468013851032,0.4770549293959051,0.0,0.4941283688670575,0.0,0.0,0.0,1.0,35.21383748011431
moving_center,8104,perfect_water_reference,0.37808533195582206,11200.026564307138,0.5104163606401952,0.4702183485184067,0.0,0.43203983197415474,0.0,0.0,0.0,1.0,34.74926250055432
moving_center,8105,perfect_water_reference,0.38253471774014547,11098.773992051825,0.5082553547171974,0.4750985543246043,0.0,0.48706290797552604,0.0,0.0,0.0,1.0,35.71124999871245
moving_center,8106,perfect_water_reference,0.37834780817333424,11200.026564307138,0.5122976606125448,0.470800193488481,0.0,0.43203983197415474,0.0,0.0,0.0,1.0,35.217850003391504
moving_center,8107,perfect_water_reference,0.37781767450903025,11200.026564307138,0.5094659064088274,0.46997052116930016,0.0,0.43203983197415474,0.0,0.0,0.0,1.0,35.18046249519102
moving_center,8108,perfect_water_reference,0.3812326791688296,11125.217694403227,0.5092576127084872,0.47314977864662094,0.0,0.4751488391939509,0.0,0.0,0.0,1.0,35.314781256602146
moving_center,8109,perfect_water_reference,0.37787967982111637,11200.026564307138,0.5093963453068999,0.4695068967972257,0.0,0.43203983197415474,0.0,0.0,0.0,1.0,35.22449373122072
moving_center,8110,perfect_water_reference,0.37811106179012066,11200.026564307138,0.5098849479901673,0.4700128884783805,0.0,0.43203983197415474,0.0,0.0,0.0,1.0,36.5758687548805
moving_center,8111,perfect_water_reference,0.3787487353221189,11200.026564307138,0.5131265512263137,0.47222454328185615,0.0,0.43203983197415474,0.0,0.0,0.0,1.0,36.277006242016796
moving_center,8112,perfect_water_reference,0.3793208750147487,11173.301789424815,0.5095456412838894,0.47270246423249096,0.0,0.45176435822465344,0.0,0.0,0.0,1.0,35.97340001579141
